post_timestamp,post_title,post_content,Lap_Label,LapNumber
2024-05-19 22:32:32,니들 그거 앎?,"다음 레이스 모나코임ㅋㅋㅋㅋㅋ
2주연속 좆노잼 레츠고",21,21.0
2024-05-19 22:32:34,저게 퀄리끝나고 르망뛴 애 맞냐?,,21,21.0
2024-05-19 22:32:40,다음 모나코도 이정도 노잼일꺼 아녀,믿을껀 대 병 신 뿐,21,21.0
2024-05-19 22:32:41,진주만공습 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,e,21,21.0
2024-05-19 22:32:46,진주만 시작ㅋㅋ,ㄱㅋ,22,22.0
2024-05-19 22:32:49,알딸피는 동향 후배 위해서 은퇴하자 이제,자우버도 못잡냐고,22,22.0
2024-05-19 22:32:51,베르스타펜 피트스탑 언제 하냐?,타이어 괜찮냐?,22,22.0
2024-05-19 22:32:54,저 새끼는 어차피 매 랩마다 날아도 1등임 ㅇㅇ,,22,22.0
2024-05-19 22:33:03,갤주 대기중,,22,22.0
2024-05-19 22:33:03,힘들지 않아 거친세상에뛰어든건 나니까 암오케,"원본
- dc official App",22,22.0
2024-05-19 22:33:27,진주만드립은 미쳤나 ㅋㅋㅋ,뭔개소린가했네,22,22.0
2024-05-19 22:33:33,만약에 막스 핏스탑때,"휠넛갈리면 오늘아파트에서 누구 죽냐?
- dc official App",22,22.0
2024-05-19 22:33:42,이몰라 캘린더에서 없애버려라,악의 서킷이다,22,22.0
2024-05-19 22:33:57,핏스탑말고 순수추월 있었음?,이런 개노잼은 처음ㅜ,22,22.0
2024-05-19 22:34:03,"알딸피: 리어 타이어 과열 됨, 리프트 맨 코스트코 하셈",진짜 업그레이드 하지마라 시발,22,22.0
2024-05-19 22:34:09,똠 10촠ㅋㅋㅋㅋㅋㅋㅋ,,23,23.0
2024-05-19 22:34:12,알본 10초 받노ㅠㅠ,,23,23.0
2024-05-19 22:34:13,좆본 페널티 ㅋㅋㅋㅋ,,23,23.0
2024-05-19 22:34:12,알본 패널티 ㅋㅋ,,23,23.0
2024-05-19 22:34:20,근데 츠노다 <<- 역대 일본 드라이버중에 제일 JOAT아님?,다른 역대 일본 드라이버 보면 포디움도 들고 그러던데,23,23.0
2024-05-19 22:34:21,좆본 10초ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,23,23.0
2024-05-19 22:34:24,10초 ㅋㅋㅋㅋㅋ,,23,23.0
2024-05-19 22:34:28,아 하필 병신 뒤냐,,23,23.0
2024-05-19 22:34:31,+1분 20초ㅋㅋㅋㅋ,,23,23.0
2024-05-19 22:34:34,체코 이스 어 레전드,막아라,23,23.0
2024-05-19 22:34:34,알본은 ㅅㅂ ㅋㅋㅋㅋㅋ,불쌍한데 페널티는 빼줘라,23,23.0
2024-05-19 22:34:35,아 비상,씨발,23,23.0
2024-05-19 22:34:39,체코의 우주방어를 보여주마 누리스,일해라 체코,23,23.0
2024-05-19 22:34:40,병신뒤 ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,23,23.0
2024-05-19 22:34:44,이젠 기본 10초네,,23,23.0
2024-05-19 22:34:47,ㅋㅋㅋㅋ 비상,ㅋㅋㅋㅋㅋㅋ,23,23.0
2024-05-19 22:34:41,아이시발 왜 저새끼뒤인데,Mclaren F1 team 2007~,23,23.0
2024-05-19 22:34:47,노리스 비상 ㅋㅋㅋㅋㅋ,,23,23.0
2024-05-19 22:34:47,병신 가자 제발 막아봐,ㅋㅋㅋㅋ,23,23.0
2024-05-19 22:34:51,노리스 조졋노ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,- dc official App,23,23.0
2024-05-19 22:34:54,통곡의벽 간다,ㅋㅋ,23,23.0
2024-05-19 22:34:54,병신 이렇게라고 밥값하노ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,23,23.0
2024-05-19 22:34:57,하필 체코뒤 ㅋㅋㅋㅋ,,23,23.0
2024-05-19 22:35:00,비켜 병신아,,23,23.0
2024-05-19 22:35:11,틀딱들 우주 방어 시발 ㅋㅋ,"하지만 딸깍!
- dc official App",23,23.0
2024-05-19 22:35:10,체코 밥값해라,"ㅋㅋㅋ
- dc official App",23,23.0
2024-05-19 22:35:12,페레즈 21애니멀모드 시작이냐,ㅋㅋ,23,23.0
2024-05-19 22:35:11,오늘따라 그리운 분들...,,23,23.0
2024-05-19 22:35:16,노리스 한 마디 하겠는데?,하필 병신 뒤로 들어가냐,23,23.0
2024-05-19 22:35:18,맥라렌 전략팀도 은근 병신임,말아먹는게 한두번이 아님,23,23.0
2024-05-19 22:35:21,병신 우주방어 드가자 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ,23,23.0
2024-05-19 22:35:28,노리스야 21아부다비 체코 맛 좀 볼래?,7챔도 좌절한 나의 디펜싱을 맛 봐라,23,23.0
2024-05-19 22:35:27,레전드가 뭔지 맛봐라 누리스,"앱솔루틀리 애니멀쇼 시작
- dc official App",23,23.0
2024-05-19 22:35:32,선두를 달리는 팀메이트와 경쟁하는 영국인을 방어..,흠..,24,24.0
2024-05-19 22:35:30,병신같아도 밥값은 은근 하는 새끼,,23,23.0
2024-05-19 22:35:38,병신 얼마 막지도 못하고 따였네,에휴,24,24.0
2024-05-19 22:35:38,막스 흑백반기ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,24,24.0
2024-05-19 22:35:41,유관ㅋㅋㅋㅋ,ㅋㅋㅋ,24,24.0
2024-05-19 22:35:41,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 비켜 병신아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,24,24.0
2024-05-19 22:35:45,너도 딸깍좀 당해봐라 ㅋㅋ,- dc official App,24,24.0
2024-05-19 22:35:45,체코 ㅂㅅ 바로 따이노,ㅂㅅ,24,24.0
2024-05-19 22:35:45,막붕이 팬서비스 ㄷㄷ,,24,24.0
2024-05-19 22:35:51,병신 따잇,ㅋㅋㅋㅋ,24,24.0
2024-05-19 22:35:50,딸깍ㅋㅋㅋㅋㅋㅋ,캬,24,24.0
2024-05-19 22:35:51,맥라렌 핏스탑 개빠르네ㅋㅋㅋ,,24,24.0
2024-05-19 22:35:52,걍 막스 핏스탑하고 오토파일럿키고 자면될듯,잠올거같애,24,24.0
2024-05-19 22:35:53,노리그 바로컷 ㅋㅋㅋㅋ,,24,24.0
2024-05-19 22:35:55,ㅋㅋㅋ애니멀 끝이노,ㅋㅋ,24,24.0
2024-05-19 22:35:56,야이시발ㅋㅋㅋㅋㅋ존나못막네이걸,- dc official App,24,24.0
2024-05-19 22:35:52,비켮아 ㅋㅋㅋㅋ,,24,24.0
2024-05-19 22:35:58,몽골 흑백 ㅋㅋㅋ,,24,24.0
2024-05-19 22:35:59,체평ㅋㅋㅋ,- dc official App,24,24.0
2024-05-19 22:36:03,막스 벌써 완주 ㄷㄷ,".
- dc official App",24,24.0
2024-05-19 22:36:05,맥스 패널티 가나요,,24,24.0
2024-05-19 22:36:06,와씨 오늘 첫추월ㅋㅋㅋㅋ,개짜릿,24,24.0
2024-05-19 22:36:13,리버스딸깍ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ후즈넥스트,ㅋㅋㅋㅋㅋㅋㅋ,24,24.0
2024-05-19 22:36:13,몽골아 2번만 더 날자 ㅋㅋ,,24,24.0
2024-05-19 22:36:18,병신 밥값도 못하노 ㅋㅋㅋㅋㅋ,,24,24.0
2024-05-19 22:36:20,막스 한번더 받아도 1등이네ㅋㅋ,막스 ㅈㄴ 잘해,24,24.0
2024-05-19 22:36:21,병신 퀄리 조져도 차빨로 올라오네 ㅋㅋ,ㅋㅋ,24,24.0
2024-05-19 22:36:21,그저 병신,하늘이 기회를 줘도,24,24.0
2024-05-19 22:36:23,맥라렌 요즘 핏스탑 개좋네 ㅋㅋㅋㅋㅋ,좋아좋아,24,24.0
2024-05-19 22:36:22,10초 받아도 1등 ㅋㅋ,,24,24.0
2024-05-19 22:36:30,체코 넌 잘 하는게 뭐냐,ㅋㅋㅋㅋㅋ,24,24.0
2024-05-19 22:36:23,맥라렌 하드페이스 좋지않음?,"잘만하면 페라리 언더컷 가능하지않나?
Mclaren F1 team 2007~",24,24.0
2024-05-19 22:36:36,병신은 이제 딸깍 방어도 못해,ㅄ,24,24.0
2024-05-19 22:36:37,ㅋㅋㅋㅋㅋ,- dc official App,24,24.0
2024-05-19 22:36:40,페레즈 =내년 개백수,"타코련들 오열각
- dc official App",24,24.0
2024-05-19 22:36:39,제발 셒카 나와줘라,"페라리 원투 하자
- dc official App",24,24.0
2024-05-19 22:36:41,막스 << 이새끼가 레이싱에 미친놈인 이유,"하다하다 리프팅 턴 연습하는중 ㅋㅋ
- dc official App",24,24.0
2024-05-19 22:36:40,2.6 ㅋㅋㅋㅋㅋㅋ,,24,24.0
2024-05-19 22:36:50,이몰라 = 적폐서킷,모나코보다 더 노잼이야 시발,24,24.0
2024-05-19 22:36:52,이대로 레이스 끝나길 원하면 개추 ㅋㅋㅋㅋㅋ,느그퍼스트 우승가자 ㅋㅋㅋㅋㅋ,24,24.0
2024-05-19 22:36:54,보통 1착이랑 몇초 차이나야 추월할만하다고 보냐?,,24,24.0
2024-05-19 22:36:56,플랜비가 한명이 막는건가 ㅋㅋ,,24,24.0
2024-05-19 22:36:57,페라리 미->소 가능?,- dc official App,25,25.0
2024-05-19 22:37:06,레드불 답지 않은 2.6,엥?,25,25.0
2024-05-19 22:37:09,2.6초 좀 느리네,레드불이니까...,25,25.0
2024-05-19 22:37:07,페레즈는 병신이란 말도 못하겠다 이제,한국병신협회에서 항의할듯 ㅅㅂㅋㅋ,25,25.0
2024-05-19 22:37:11,세이프티카 << 지금 들어와야하면 개추 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,씨발 빨리,25,25.0
2024-05-19 22:37:12,대 아 제,ㅋㅋㅋ,25,25.0
2024-05-19 22:37:15,병신은 진짜 담 시즌부터 못 보겠노,엄..,25,25.0
2024-05-19 22:37:18,페라리 1등인데 여기서 레이스 끝내져 ㅇㅇ,"ㅇㅇ
- dc official App",25,25.0
2024-05-19 22:37:26,지금 비 엄청오고 레드플랙 경기종료선언 하면 페라리 우승!!,"ㄹㅇ
- dc official App",25,25.0
2024-05-19 22:37:28,페라리 혹시 세카 기다리니…?,…????,25,25.0
2024-05-19 22:37:31,여기서 세카 뜨면,제발,25,25.0
2024-05-19 22:37:32,물탕 오랜만에 3등 ㅅㅅ,- dc official App,25,25.0
2024-05-19 22:37:36,좆라리는 언제 핏인 하려고,대체,25,25.0
2024-05-19 22:37:36,맥라렌이 ㅈㄴ 빠른거냐 애마가 느린거냐,아님 둘다인거내 그냥 손쉽게 따이네,25,25.0
2024-05-19 22:37:36,근데 이새끼 8등 뭐냐?,이제 봤네,25,25.0
2024-05-19 22:37:41,페라리 오버컷 성공하나,,25,25.0
2024-05-19 22:37:44,항❗+시❗+병❗+신,"시장님 : 내년계약은 없는걸로...
- dc official App",25,25.0
2024-05-19 22:37:49,내가 페레즈였으면 지금부터 휠건들고 연습함,핏크루나해 병신,25,25.0
2024-05-19 22:38:04,근데 체코 점마가 병신이면 윌리엄스는 뭐가 되냐,진짜 ☆※$■¤%*#^같은 새끼들이네,25,25.0
2024-05-19 22:38:03,알국왕님이 페라리를 위해서 희생좀하자,벽에박으라고,25,25.0
2024-05-19 22:38:04,이걸 더블스택을 안해?,새끼들아?,25,25.0
2024-05-19 22:38:13,해밀턴 과거의 영광을ㅋㅋㅋㅋㅋㅋ,,25,25.0
2024-05-19 22:38:22,아오 또 너네야,잘좀해봐,26,26.0
2024-05-19 22:38:23,2.8은 시발,,26,26.0
2024-05-19 22:38:28,많이 느린데..,하..,26,26.0
2024-05-19 22:38:31,페널티받고 셒카 나오면 막스애매해지는거 아님?,조심만 하면 페널티 안받으려나,26,26.0
2024-05-19 22:38:43,핏스탑때문에 병신 뒤로 나왓네 아 ㅋㅋㅋㅋ,개십ㅋㅋㅋㅋ,26,26.0
2024-05-19 22:38:42,사햄막ㄷㄷ,- dc official App,26,26.0
2024-05-19 22:38:45,르끌도 페레즈 뒤노 ㅋㅋ,,26,26.0
2024-05-19 22:38:46,씨발 벌써 5초임,"저새끼들 뭘 만드거냐...
- dc official App",26,26.0
2024-05-19 22:38:44,르끌 병신뒤입갤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,Mclaren F1 team 2007~,26,26.0
2024-05-19 22:38:51,페레즈 뒤로 나오노 ㅋㅋㅋ,"ㅋㅋ
- dc official App",26,26.0
2024-05-19 22:38:52,사인츠 A 르클레 B 인가,핏스탑 따로하네,26,26.0
2024-05-19 22:38:57,병신 뒤네 ㅅ ㅣㅂ,니미 ㅋㅋ,26,26.0
2024-05-19 22:38:58,나오기만하면 체코뒤네,,26,26.0
2024-05-19 22:38:59,???:보여준다 했잖아,- dc official App,26,26.0
2024-05-19 22:39:03,페러지 5등입갤 ㅋㅋㅋㅋㅋ,,26,26.0
2024-05-19 22:39:15,알본 피트 3번 ㅋㅋ,,26,26.0
2024-05-19 22:39:18,시발 왜 뱡신 뒤인데!!,"너도 빨리  따라
- dc official App",26,26.0
2024-05-19 22:39:23,ㅊㅊㅊ 페라리 레이스 리드 중 ㅊㅊㅊ,ㅋㅋㅋㅋ,26,26.0
2024-05-19 22:39:32,르끌 뭐해,"ㅋㅋ
- dc official App",26,26.0
2024-05-19 22:39:34,앗 잠시만요,- dc official App,26,26.0
2024-05-19 22:39:36,F1 페레즈 행동 ㅋㅋ,"에라이 ㅋㅋㅋ
- dc official App",26,26.0
2024-05-19 22:39:37,오콘19등 뭔데 ㅅㅂ,,26,26.0
2024-05-19 22:39:38,알바오 피트에 꿀발라놨냐,ㅋㄱ,26,26.0
2024-05-19 22:39:40,퇴 물 탕,ㅋㅋㅋㅋㅋㅋ,26,26.0
2024-05-19 22:39:40,날조 ㅋㅋㅋㅋ,,26,26.0
2024-05-19 22:39:43,피트레인 머고 ㅋㅋㅋㅋ,,26,26.0
2024-05-19 22:39:44,뭔 핏레인스타투 ㅋㅋㅋㅋ,,26,26.0
2024-05-19 22:39:43,자막 낚시ㅋㅋㅋㅋ,뭔데,26,26.0
2024-05-19 22:39:48,구라도 적당히ㅋㅋㅋ,"ㅋㅋㅋㅋ
Oracle Red Bull Racing RB20",27,27.0
2024-05-19 22:39:49,병신 자동문이야,ㅇ,27,27.0
2024-05-19 22:39:51,바로컷 ㅋㅋㅋㅋㅋ,,27,27.0
2024-05-19 22:39:53,어 비켜병신아 ㅋㅋㅋㅋㅋㅋㅋㅋ,- dc official App,27,27.0
2024-05-19 22:39:56,응 다시광탈 ㅋㅋㅋㅋㅋㅋ,,27,27.0
2024-05-19 22:39:57,윌리엄스 이렇게 된 김에 핏스탑 연습하냐 ㅋㅋ,,27,27.0
2024-05-19 22:39:58,체코 이 새끼 자동문이노,ㅋㅋㅋㅋ,27,27.0
2024-05-19 22:40:02,현지 중계진들 정신놨노 ㅋㅋ,,27,27.0
2024-05-19 22:40:02,체코 ㄹㅇ 다따이노 ㅋㅋㅋㅋㅋㅋ,,27,27.0
2024-05-19 22:40:07,페레즈 뭐하냐 ㅋㅋㅋ,- dc official App,27,27.0
2024-05-19 22:40:07,따따잇ㅋㅋㅋㅋㅋㅋㅋ,,27,27.0
2024-05-19 22:40:09,메르 사이드팟에 페트로나스 어디감?,그냥 줄로 바뀌었네,27,27.0
2024-05-19 22:40:10,병신 자동문됐노 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,27,27.0
2024-05-19 22:40:10,자동문ㅋㅋㅋㅋㅋ,,27,27.0
2024-05-19 22:40:11,피아제한테도 따이노 ㅋㅋㅋㅋㅋ 페러지,,27,27.0
2024-05-19 22:40:11,ㅂㅅㅋㅋㅋㅋㅋㅋㅋㅋㅋ,- dc official App,27,27.0
2024-05-19 22:40:11,비켮아 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,27,27.0
2024-05-19 22:40:13,체코는 막자도 못하면 대체 뭘 할수있냐,ㅋㅋㅋㅋㅋㅋㅋ와,27,27.0
2024-05-19 22:40:14,그냥 빨랏네요~ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ,27,27.0
2024-05-19 22:40:15,자동문이야!!!,!,27,27.0
2024-05-19 22:40:15,야 여기 추월 어렵다며,페레즈 한정 개쉬운데,27,27.0
2024-05-19 22:40:16,병신 진짜 자동문이네,시발련아,27,27.0
2024-05-19 22:40:16,그.. 사인츠 왜 안 넣냐?,작년 아부다비 기억이 나는데..,27,27.0
2024-05-19 22:40:17,자동문 폼 미쳤다,뭐임? ㅋㅋㅋ,27,27.0
2024-05-19 22:40:17,채코 따따잇ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,27,27.0
2024-05-19 22:40:16,진짜 자동문 다됐노,,27,27.0
2024-05-19 22:40:21,진짜 병신,- dc official App,27,27.0
2024-05-19 22:40:21,병신은 그냥 자동문이네ㅋㅋㅋ,"실력, 타이어 상태 다 병신 ㅋㅋ",27,27.0
2024-05-19 22:40:22,딸깍 반대로꼈나 ㅋㅋㅋ,,27,27.0
2024-05-19 22:40:23,전투력 측정기 ㅋㅋㅋㅋㅋ,ㅇㅇ,27,27.0
2024-05-19 22:40:23,병신 자동문이노ㅋㅋㅋㅋ 파이트한번 못해보네,"ㅋㅋㅋ
- dc official App",27,27.0
2024-05-19 22:40:28,비켮아 ㅋㅋㅋㅋㅋ,따잇,27,27.0
2024-05-19 22:40:29,ㅋㅋㅋㅋㅋㅋㅋㅋ좀 안타깝노 진짜,ㄴㅋㅋㅋㅋㅋㅋ,27,27.0
2024-05-19 22:40:33,5.5,"미친새끼...
- dc official App",27,27.0
2024-05-19 22:40:34,케로는 페레즈가 당연히 막을 줄 알았겠지?,다시 생각해도 어이가 없노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,27,27.0
2024-05-19 22:40:35,요즘 센서 성능 좋네,"인식 못하는거 없이 보이면 다 열려
- dc official App",27,27.0
2024-05-19 22:40:36,맥라렌 후배 도와주려고 르끌 잡아논 그저 GOAT…..,Mclaren F1 team 2007~,27,27.0
2024-05-19 22:40:41,병신 = 자동문,딸깍도 못막는,27,27.0
2024-05-19 22:40:47,호너: 저 씹련이!?,"진짜 병신
- dc official App",27,27.0
2024-05-19 22:40:48,who's next!,ㅋㅋㅋ,27,27.0
2024-05-19 22:40:50,고티피 있었으면 여기서 박아서 꿀잼 만들어 주는데,그립읍니다..,27,27.0
2024-05-19 22:40:53,걍지나가라고 벌려주네 ㅋㅋㅋㅋㅋㅋ,,27,27.0
2024-05-19 22:40:57,오늘 페라리 <<<- 온몸으로 병신짓 하는중 ㅋㅋ,실시간 페라리 서커스 진행중 ㅋㅋ,27,27.0
2024-05-19 22:40:58,체코 저 허벌보지년ㅋㅋㅋㅋㅋㅋㅋ,에라이 너는 RB19 반납해라ㅋㅋㅋㅋㅋㅋ,27,27.0
2024-05-19 22:41:02,피트스탑 다들 왜저러냐,- dc official App,27,27.0
2024-05-19 22:41:06,갑자기 질문 죄송..,타이어 관리라는 개념 자체가 타이어 손상 얼마나 됬냐 기준인거임?,27,27.0
2024-05-19 22:41:17,페라리 핏스탑 시발,2.7 장난하노,28,28.0
2024-05-19 22:41:18,피아제 언더컷 대성공 ㅋㅋㅋㅋ,아오좆라리새끼들,28,28.0
2024-05-19 22:41:19,오늘 전체적으로 핏스탑이 느리네,,28,28.0
2024-05-19 22:41:21,페레즈의 신들린 디펜스.gif,,28,28.0
2024-05-19 22:41:30,2.7은 제발,,28,28.0
2024-05-19 22:41:41,왜안나옴,"ㅅㅂ
Oracle Red Bull Racing RB20",28,28.0
2024-05-19 22:41:47,퇴물탕ㅋㅋㅋ,ㅋ,28,28.0
2024-05-19 22:41:49,걍 좆라리가 좆라리 할듯?,ㅋㅋ,28,28.0
2024-05-19 22:41:53,이몰라 << 자갈 맛집,,28,28.0
2024-05-19 22:42:03,백마커에게 따이면 우짬 ㅋㅋ,얼탱,28,28.0
2024-05-19 22:42:08,여기서 셉카뜨면 병신이랑 트롤만 대박인가 이제,"제발 꿀잼만들어줘 케이막
- dc official App",28,28.0
2024-05-19 22:42:10,엪갤 병신들아 페라리가 이러는거 한두번이냐? ㅋㅋㅋ,잠깐 꿈 꿨다고 생각해 ㅋㅋ,28,28.0
2024-05-19 22:42:15,타이어 염색은 물평ㅋㅋ,"ㅋㅋ
Oracle Red Bull Racing RB20",28,28.0
2024-05-19 22:42:19,-깍딸-,,28,28.0
2024-05-19 22:42:20,헐크 폼 빨딱섯네 ㅋㅋ,,28,28.0
2024-05-19 22:42:21,대 노 다,- dc official App,28,28.0
2024-05-19 22:42:32,노후보장ㅋㅋㅋ,ㅋㅋㅋ,28,28.0
2024-05-19 22:42:33,이 남자는 무료로 해줍니다,"무료로 자리를 비켜줍니다.
- dc official App",29,29.0
2024-05-19 22:42:34,노후보장 ㅋㅋㅋㅋ,"아우디 평생직장 ㅋㅋㅋ
- dc official App",29,29.0
2024-05-19 22:42:38,노후보장ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ,29,29.0
2024-05-19 22:42:41,노후보장 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ,29,29.0
2024-05-19 22:42:49,노후보장 시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,29,29.0
2024-05-19 22:42:49,저런 자동문에게 막혀 드챔 날린 놈,뭘 봐,29,29.0
2024-05-19 22:42:52,노후보장ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,29,29.0
2024-05-19 22:43:03,노보후장 ㅇㅈㄹ ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,29,29.0
2024-05-19 22:43:04,어제부터 드립 맛있네ㅋㅋㅋㅋㅋㅋ,- dc official App,29,29.0
2024-05-19 22:43:06,곧 사자쇼 시작하겠노,무파사 따먹으러 가자~,29,29.0
2024-05-19 22:43:14,르끌만 피아제한테 먹히면,"완벽한 주말 될거같은데
제발",29,29.0
2024-05-19 22:43:21,체코 투스탑하려나,,29,29.0
2024-05-19 22:43:23,막가새끼 한번 더 나가면 5초 페널티냐?,"오호라.. ㅋ
- dc official App",29,29.0
2024-05-19 22:43:28,근데 이몰라 <<<<- 순위변동 존나 자주 일어나네 ㅋㅋ,존잼이노 ㅋㅋ,29,29.0
2024-05-19 22:43:31,퇴 물 탕 ㅋㅋㅋㅋㅋㅋ,- dc official App,29,29.0
2024-05-19 22:43:45,세카뜰때까지 잔다,애들이 사고를 안내네,29,29.0
2024-05-19 22:43:52,막스 흑백반기 한번 더 받으면 5초 두번 더 받으면 10초임?,그럼 두번 받으면 총 15초?,29,29.0
2024-05-19 22:43:54,츠노다 위에 마그누센 있는거 너무 무서운데?,,29,29.0
2024-05-19 22:44:01,응 따잇 ㅋㅋㅋㅋㅋ,,30,30.0
2024-05-19 22:44:08,따잇ㅅㅅㅅㅅㅅㅅ,캬,30,30.0
2024-05-19 22:44:08,진짜자동문 ㅋㅋㅋㅋㅋㅋㅋ씨발,,30,30.0
2024-05-19 22:44:10,진짜 병신이네,- dc official App,30,30.0
2024-05-19 22:44:11,걍 씹 자동문ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ,30,30.0
2024-05-19 22:44:14,비켜 자식아~,니 할거나해,30,30.0
2024-05-19 22:44:15,ㄹㅇ 자동문ㅋㅋㅋㅋㅋㅋㅋㅋ,,30,30.0
2024-05-19 22:44:17,나이스ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,- dc official App,30,30.0
2024-05-19 22:44:17,체코 오늘 막은 적 있냐,다대줬지?,30,30.0
2024-05-19 22:44:19,오늘은 걍 딸깍당하는 역할 ㅋㅋ,,30,30.0
2024-05-19 22:44:19,그저 병신 자동문,시트도 자동문으로 뱉어라,30,30.0
2024-05-19 22:44:19,노후보장 뭐임?,아 시발 술먹다가 못들음,30,30.0
2024-05-19 22:44:22,"""내년부터 저새끼 쓰라고요?""","하 씨발...
- dc official App",30,30.0
2024-05-19 22:44:22,체코 원래 폼 다시돌아왔노 ㅋㅋㅋㅋㅋㅋ,ㅅㅅㅅㅅㅅ,30,30.0
2024-05-19 22:44:28,타코 ㅅㅂ 다따이노,맛 제대로갔네,30,30.0
2024-05-19 22:44:28,최신식 자동문이야!!!,ㅋㅋ,30,30.0
2024-05-19 22:44:29,자동문 피트인 했음?,??,30,30.0
2024-05-19 22:44:32,저게 몽골이랑 같은 차라고ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,30,30.0
2024-05-19 22:44:31,병신 진짜 시트 잃겠는데,저 자리에서 저 실력이면,30,30.0
2024-05-19 22:44:34,오늘 페라리 병신임?,- dc official App,30,30.0
2024-05-19 22:44:35,체코 다 벌려주노,걸레년 ㅉㅉ,30,30.0
2024-05-19 22:44:36,근데 설마 흑백기도 페레즈인데 막스로 띄운거 아니겠지?,에이 설마,30,30.0
2024-05-19 22:44:38,걸레년 사진 ㅋㅋㅋ,,30,30.0
2024-05-19 22:44:35,병신 저정도면 오늘 몇등할꺼같냐,"난 9등아님 10등 봄
Mclaren F1 team 2007~",30,30.0
2024-05-19 22:44:40,체코 시즌말미까지 시트유지 가능?ㅋㅋ,호너 극대노하고 있을듯ㅋㅋㅋㅋ,30,30.0
2024-05-19 22:44:41,아니 잠깐 한눈팔았는데 또 막스가 1등이냐,ㅇ,30,30.0
2024-05-19 22:44:44,뭐야아 맥 왜리이 빨라???,,30,30.0
2024-05-19 22:44:45,마그누센 트레인 있냐?,지금 뒤에 열명 있는데,30,30.0
2024-05-19 22:44:38,어 형은 역딸깍맨이야~,,30,30.0
2024-05-19 22:44:47,이랏샤이마세~!,"손님 다섯명째!
- dc official App",30,30.0
2024-05-19 22:44:52,11시 경기인줄 알았네 씹;;,"지금까지 경기 요약좀
- dc official App",30,30.0
2024-05-19 22:44:54,몽골이랑 체코랑 같은차가 맞나 의심되는데 ㅋㅋ,크루징 vs 자동문,30,30.0
2024-05-19 22:45:03,체코 토잉카행…,ㅇㅇㅇ,30,30.0
2024-05-19 22:45:22,현재 엪갤 순위,"피 뽀 ! 피 뽀 !
- dc official App",31,31.0
2024-05-19 22:45:24,후즈넥스트,알아야 비켜주지 ㅋㅋㅋㅋㅋ,31,31.0
2024-05-19 22:45:25,막스 5초 페널티 받으면 게임 존나 재밌겠는데,ㅋㅋ,31,31.0
2024-05-19 22:45:25,긍정) 몽골 한 번만 더 트랙 나가면 5초 페널티,부정) 5초 페널티 받아도 순위 그대로,31,31.0
2024-05-19 22:45:28,체가놈 짤리면 누가 올라오냐?,ㅇ,31,31.0
2024-05-19 22:45:31,앞차에 DRS를 못 써서 뒷차에 쓰는 새끼 ㄷㄷ,,31,31.0
2024-05-19 22:45:32,몇명을따이냐 ㅋㅋㅋ,- dc official App,31,31.0
2024-05-19 22:45:32,쥬지한테도 따이네,오,31,31.0
2024-05-19 22:45:32,뭐야 페라리 이새끼들 셒카기도하다 언더컷 당함?,뭐하냐 이 ㅂㅅ들?,31,31.0
2024-05-19 22:45:33,아니 메르한테도 따이네 ㅋㅋ,,31,31.0
2024-05-19 22:45:36,플랜씨 ㅋㅋㅋㅋ,,31,31.0
