post_timestamp,post_title,post_content,Lap_Label,LapNumber,combined_raw_text,processed_text,LABEL_5,LABEL_1,LABEL_3,LABEL_0,LABEL_2,LABEL_4
2024-12-02 01:56:07,ㅈ렉터 ㅅㅂ아,,34,34.0,ㅈ렉터 ㅅㅂ아 ,ㅈ렉터 ㅅㅂ아,0.10627162456512451,0.2027464359998703,0.16217492520809174,0.31775376200675964,0.036211319267749786,0.17484189569950104
2024-12-02 01:56:07,지뢰 ㅋㅋㅋㅋㅋ,,34,34.0,지뢰 ㅋㅋㅋㅋㅋ ,지뢰 ㅋㅋㅋㅋㅋ,0.15374034643173218,0.30510732531547546,0.2432771474123001,0.14952579140663147,0.06772994995117188,0.08061947673559189
2024-12-02 01:56:07,셒카 안뜬게 이렇게 굴러간다고?,- dc official App,34,34.0,셒카 안뜬게 이렇게 굴러간다고? - dc official App,셒카 안뜬게 이렇게 굴러간다고? - dc official App,0.3141765594482422,0.23408907651901245,0.12088564783334732,0.14416328072547913,0.11350608617067337,0.07317932695150375
2024-12-02 01:56:07,아니 시발 이게 뭐야ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,34,34.0,아니 시발 이게 뭐야ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,아니 시발 이게 뭐야ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.1364813894033432,0.2865610718727112,0.11767594516277313,0.23694509267807007,0.07129476219415665,0.15104173123836517
2024-12-02 01:56:08,애미씨발ㅋㅋ,,34,34.0,애미씨발ㅋㅋ ,애미씨발ㅋㅋ,0.13971832394599915,0.16536329686641693,0.1401405781507492,0.33155012130737305,0.050668954849243164,0.17255868017673492
2024-12-02 01:56:08,씨발ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ,34,34.0,씨발ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ,씨발ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ,0.10760998725891113,0.1990729719400406,0.4760264754295349,0.12744031846523285,0.03674788773059845,0.053102388978004456
2024-12-02 01:56:09,싸인지도 터졌다!ㅋㅋㅋㅋㅋ,,34,34.0,싸인지도 터졌다!ㅋㅋㅋㅋㅋ ,싸인지도 터졌다!ㅋㅋㅋㅋㅋ,0.07404008507728577,0.12171842157840729,0.6905656456947327,0.05744164064526558,0.02298816293478012,0.03324604779481888
2024-12-02 01:56:08,눈치싸움하다 미디엄들 대재앙입갤 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋ,34,34.0,눈치싸움하다 미디엄들 대재앙입갤 ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋ,눈치싸움하다 미디엄들 대재앙입갤 ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋ,0.14676904678344727,0.27531710267066956,0.2680027186870575,0.14660519361495972,0.07005111873149872,0.09325484186410904
2024-12-02 01:56:09,체황 부활ㅋㅋㅋㅋㅋ,- dc official App,34,34.0,체황 부활ㅋㅋㅋㅋㅋ - dc official App,체황 부활ㅋㅋㅋㅋㅋ - dc official App,0.07373909652233124,0.10832468420267105,0.7057173848152161,0.057850804179906845,0.02220035158097744,0.03216762840747833
2024-12-02 01:56:10,시발 이게 무슨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,레이스 디렉터 일 안하냐,34,34.0,시발 이게 무슨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 레이스 디렉터 일 안하냐,시발 이게 무슨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 레이스 디렉터 일 안하냐,0.16303719580173492,0.28067082166671753,0.09873757511377335,0.2407461255788803,0.06802351027727127,0.148784801363945
2024-12-02 01:56:09,아니 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,몇대나 펑쳐야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,34,34.0,아니 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 몇대나 펑쳐야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,아니 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 몇대나 펑쳐야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.13474762439727783,0.25982773303985596,0.23242658376693726,0.20741741359233856,0.07363517582416534,0.09194543957710266
2024-12-02 01:56:10,개억까 씨발 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,34,34.0,개억까 씨발 ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,개억까 씨발 ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,0.12223678827285767,0.20554175972938538,0.15889321267604828,0.3172059655189514,0.06693191826343536,0.12919041514396667
2024-12-02 01:56:10,누가 재미없다고 했냐?! 누구야!!!,"완전 꿀잰 서킷이구만!
ㅋㅋㅋㅋㅋㅋ
- dc official App",34,34.0,"누가 재미없다고 했냐?! 누구야!!! 완전 꿀잰 서킷이구만!
ㅋㅋㅋㅋㅋㅋ
- dc official App",누가 재미없다고 했냐?! 누구야!!! 완전 꿀잰 서킷이구만! ㅋㅋㅋㅋㅋㅋ,0.1093534529209137,0.17151330411434174,0.5425507426261902,0.08810391277074814,0.04291414096951485,0.0455644316971302
2024-12-02 01:56:10,씨발 재밋다ㅋㅋㅋㅋㅋㅋㄱㅋ,"ㅋㅋㅋㅋㅋ
- dc official App",34,34.0,"씨발 재밋다ㅋㅋㅋㅋㅋㅋㄱㅋ ㅋㅋㅋㅋㅋ
- dc official App",씨발 재밋다ㅋㅋㅋㅋㅋㅋㄱㅋ ㅋㅋㅋㅋㅋ,0.06948094815015793,0.11872284859418869,0.6893789172172546,0.06269178539514542,0.02298891916871071,0.03673660755157471
2024-12-02 01:56:10,디렉터 미친새끼야 아,아,34,34.0,디렉터 미친새끼야 아 아,디렉터 미친새끼야 아 아,0.1306394785642624,0.20167475938796997,0.13898777961730957,0.31110095977783203,0.06205706298351288,0.15553992986679077
2024-12-02 01:56:10,이거 완전 20년 영국,해밀턴 사인츠 펑쳐 ㅋㅋㅋㅋㅋㅋㅋ,34,34.0,이거 완전 20년 영국 해밀턴 사인츠 펑쳐 ㅋㅋㅋㅋㅋㅋㅋ,이거 완전 20년 영국 해밀턴 사인츠 펑쳐 ㅋㅋㅋㅋㅋㅋㅋ,0.11136873066425323,0.14173558354377747,0.6218104362487793,0.06661778688430786,0.030666371807456017,0.027801139280200005
2024-12-02 01:56:10,아 씨발...,- dc official App,34,34.0,아 씨발... - dc official App,아 씨발... - dc official App,0.12347720563411713,0.200060173869133,0.1504422128200531,0.2974095940589905,0.043758735060691833,0.18485209345817566
2024-12-02 01:56:10,아니 씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,- dc official App,34,34.0,아니 씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ - dc official App,아니 씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ - dc official App,0.14461952447891235,0.23345686495304108,0.26571905612945557,0.21674485504627228,0.058866530656814575,0.08059311658143997
